Date,Close,High,Low,Open,Volume,rsi,macd,macd_signal,macd_diff,bb_high,bb_low,bb_width,stoch_k,stoch_d,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_200,ema_200,next_return,return_3d,return_5d,target_3d,target_5d,return_lag_1,return_lag_2,return_lag_3,return_lag_5,return_lag_10,volatility_5,volatility_10,volatility_20,momentum_5,momentum_10,momentum_20,close_open_ratio,close_high_ratio,close_low_ratio,high_low_ratio,day_of_week,month,ticker
2020-01-02,153.0423126220703,153.14712365624922,150.86035596005522,151.28912308572728,22622100,,,,,,,,,,,153.0423126220703,,153.0423126220703,,153.0423126220703,,153.0423126220703,-0.012451916946142672,-0.018926534886454682,0.009151844890730843,0,,,,,,,,,,,,,1.0115883382796105,0.9993156186569055,1.014463419817151,1.0151581751325014,3,1,MSFT
2020-01-03,151.1366424560547,152.40389764073367,150.60306438648712,150.8508074465806,21116200,,,,,,,,,,,152.6958271373402,,152.8608202253069,,152.96758045869714,,153.02335072987117,0.0025848845787399544,0.009267441711372726,0.01714789188492838,,1,-0.012451916946142672,,,,,,,,,,,1.0018948192211388,0.9916848899254117,1.003542942978891,1.0119574808227352,4,1,MSFT
2020-01-06,151.52731323242188,151.59401776506908,149.12619721864283,149.6693128510685,20813700,,,,,,,,,,,152.48337006371867,,152.73381955931785,,152.91109939100008,,153.00846478462293,-0.009117572600114365,0.019241540249659295,0.026724450968904412,1,1,0.0025848845787399544,-0.009899219135492632,,,,,,,,,,1.0124140369589472,0.999559979122985,1.0161012354540138,1.0165485380332473,0,1,MSFT
2020-01-07,150.145751953125,152.13714723225632,149.89802336904734,151.8036681235651,21634100,,,,,,,,,,,152.05834858906528,,152.48733693015663,,152.80265439343634,,152.97998007983193,0.015928126478665705,0.023860583872766794,0.028874022962713575,1,1,-0.009117572600114365,-0.00655625589418396,-0.018926534886454682,,,,,,,,,0.989078550005191,0.9869105256976377,1.001652647436636,1.014937647694635,1,1,MSFT
2020-01-08,152.53729248046875,153.21380259511494,150.4982536880769,151.43201531179338,27746500,,,,,,,,,,,152.1454292965932,,152.49209460161495,,152.7922480439082,,152.975575228097,0.012492942659785955,0.01992630756358804,0.019301800477038222,1,1,0.015928126478665705,0.00666532802899833,0.009267441711372726,,,,,,,,,1.0072988341758489,0.9955845354453218,1.0135485877239345,1.0180437237010491,2,1,MSFT
2020-01-09,154.44293212890625,154.56680365550426,153.43294301978545,154.20472660170185,21385000,,,,,,,,,,,152.56315708428647,,152.67788865183317,,152.85698075312382,,152.99017579427422,-0.004627048051429217,0.0002468984066901214,0.025171287622120397,,1,0.012492942659785955,0.028620058309227536,0.019241540249659295,0.009151844890730843,,0.012617759827407992,,,0.0018872928341869156,,,1.0015447355762295,0.9991985890652556,1.0065826092444212,1.0073899425599402,3,1,MSFT
2020-01-10,153.7283172607422,155.51962749773685,153.57586223229333,155.13850446552647,20725900,,,,,,,,,,,152.77500438909658,,152.77792947172927,,152.8911508122461,,152.99752048548285,0.012024331349923756,0.01140466269150986,0.03570097448678333,1,1,-0.004627048051429217,0.007808089162366194,0.023860583872766794,0.01714789188492838,,0.010740221571904641,,,0.0034522666131296064,,,0.9909101405248003,0.9884817738711422,1.0009927017581595,1.0126567107434075,4,1,MSFT
2020-01-13,155.57679748535156,155.60538098637048,153.6520926962427,154.12850376510744,21626500,,,,,,,,,,,153.28442131568838,,153.0444883301695,,152.9964702896228,,153.02318493324273,-0.007043040223792318,0.01769969657354764,0.019720806863085194,1,1,0.012024331349923756,0.007341646139552127,0.01992630756358804,0.026724450968904412,,0.011361302179365583,,,0.005340155967366367,,,1.00939666372452,0.9998163077598106,1.0125263818756691,1.0127124092867987,0,1,MSFT
2020-01-14,154.48106384277344,155.88171360275174,154.09040326179172,155.68161454893516,23477400,,,,,,,,,,,153.5019926842493,,153.1813050456556,,153.05468964464833,,153.03769119104902,0.006476347311274333,0.030654269413954216,0.022019205515251716,1,1,-0.007043040223792318,0.004896603276769662,0.0002468984066901214,0.028874022962713575,,0.010721166500259258,,,0.005755062442630776,,,0.99228842333348,0.9910146628003608,1.0025352687299935,1.0116250610228898,1,1,MSFT
2020-01-15,155.48153686523438,156.2056911224707,154.90032921611618,154.94795870026942,21417900,,,,,,,,,,153.20999603271486,153.86190980806475,,153.40037474275834,,153.149860123887,,153.06200806342898,0.01832322208109849,0.020345570666985502,0.02169380305757662,1,1,0.006476347311274333,-0.0006123060871345842,0.01140466269150986,0.019301800477038222,,0.009205099654536142,,,0.0038647066091525017,,,1.0034435959624166,0.995364098119392,1.0037521395342375,1.008427108663748,2,1,MSFT
