Date,Close,High,Low,Open,Volume,rsi,macd,macd_signal,macd_diff,bb_high,bb_low,bb_width,stoch_k,stoch_d,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_200,ema_200,next_return,target
2020-02-05,171.41270446777344,175.50984275197817,169.9930087236382,175.34786472595192,39186300,75.10437332572528,,,,169.89350717973142,148.59015218306158,13.377989338161072,82.08334780836209,92.90005883762184,162.45139923095704,164.17032014690895,159.2418296813965,160.67831544956158,,156.94133952370186,,154.16287202277957,0.02073376873146815,1
2020-02-07,175.21444702148438,176.87236263033205,173.87096443529285,174.22351848191923,33529100,78.50641969110819,4.917082763155861,,,174.88069281001302,147.92305780033857,16.702182027751185,93.15767240162556,90.95534379433518,165.8586883544922,167.78442158255757,161.4018753051758,163.29391068958762,,158.3370895443692,,154.57728431328405,0.026156998948170918,1
2020-02-10,179.7975311279297,179.93092564316706,174.6046534819514,174.9190865262063,35844300,81.93974027529677,5.605063590959446,,,177.8969754446789,147.5136919747547,18.67380913531153,99.51117575279582,96.7646197758131,168.37604675292968,169.96862331807975,162.7053337097168,164.86568406466782,,159.17867548882256,,154.82823204278304,-0.02257525559034801,0
2020-02-14,176.60560607910156,176.66277308665374,174.0329744279463,174.6046735812949,23149500,70.68983200726757,5.737745032475232,,,183.051527825029,150.31045032438507,19.64295849358637,80.63697674043631,79.35989651390936,174.2549835205078,173.2383883805323,166.68098907470704,168.49538152223883,,161.644565105134,,155.65242852838736,0.010142884605830682,1
2020-02-19,178.9319305419922,179.79180691119132,178.15803889398828,179.67716061626436,29997500,73.19753761879517,5.842246680826236,,,185.56081003562267,151.7479042588109,20.0486405146929,86.22871052037846,84.33038618645917,176.21032104492187,175.04095921709444,168.65435714721679,170.34253032666547,,162.95369226305877,,156.10812660535004,-0.015271330713565234,0
2020-02-20,176.19940185546875,178.90325520560768,173.0273997846428,178.61662491171668,36862400,65.67590812951914,5.583321788441765,5.597137011597718,-0.013815223155953404,186.02172062787184,153.11866938677662,19.40379395074355,72.65002679376383,81.66806953756834,176.6889907836914,175.2515851513443,169.57019500732423,170.9003276151229,,163.473131854918,,156.3080397919184,-0.0316126464441705,0
2020-02-21,170.6292724609375,175.3204106535895,169.34900702097406,175.00511879235276,48572600,53.58761163293162,4.872492000389428,5.4522080093560605,-0.5797160089666322,185.8600628810702,154.45780058328526,18.454665869206707,42.7476814014773,67.20880623853986,176.25524444580077,174.4111646621794,170.15893173217773,170.8745128385338,,163.75376481985995,,156.45053961947085,-0.04311522791253364,0
2020-02-24,163.27255249023438,166.7694109498898,155.9539946198848,160.29163161505338,68311100,42.46932228333862,3.673186248549996,5.096403657194848,-1.4232174086448524,185.37090716982388,155.5488361773441,17.495068311201408,28.422440561702146,47.940049585647756,175.0610549926758,172.38596244909849,170.459871673584,170.15051661488624,,163.73489374810995,,156.51842034455308,-0.016502075189038012,0
2020-02-25,160.57821655273438,167.046430478613,160.1769253989613,166.43495932905606,68073300,39.256837472383154,2.4767667813134153,4.572476282018562,-2.095709500705147,184.5908265129153,156.92434377517063,16.202198405655917,17.95868466969688,29.709602210958774,173.13912353515624,170.23909955885046,170.75758514404296,169.23886898991938,,163.6111024855462,,156.55881632672404,0.012495184657344227,1
2020-02-26,162.5846710205078,165.53693078107824,160.71204617855116,162.14518368313432,56206100,42.73098090890901,1.6712348852516925,3.992228002665189,-2.3209931174134963,184.04764920300133,157.96059512072915,15.255219437095954,25.750975700296916,24.044033643898647,171.82373504638673,168.84738527915178,171.00412216186524,168.60513584997543,,163.57085027123097,,156.618775079896,-0.07045926809657943,0
2020-02-27,151.1290740966797,159.5845886377362,150.93799206981453,156.0399711167215,93174900,31.61369634670598,0.10723794842789403,3.21522999181773,-3.107992043389836,185.54173666787125,155.56819680380846,17.57412313326918,0.621097416289428,14.776919262094408,169.337060546875,165.62587415506596,170.55496673583986,166.94074901632823,,163.0829374800721,,156.56415118951577,0.02421298827439733,1
2020-02-28,154.78836059570312,156.4125943556021,145.2245639669726,145.61629161864823,97012700,37.23143382646325,-0.8274289673772444,2.4066981999787354,-3.2341271673559797,186.38250683547068,153.74340258835747,19.192365734444465,26.217514693525384,17.529862603370574,167.3115982055664,163.65541714427272,170.06295471191407,165.78337869055443,,162.7576599551949,,156.5464816313684,0.066538941918592,1
2020-03-02,165.0878143310547,165.21202419730741,155.07496835569077,157.94124222707768,71030800,49.744837456537915,-0.7286796265996713,1.7796226346630541,-2.5083022612627257,186.29547145314191,154.11933109812762,18.90407826796444,54.451707674028675,27.09677326128116,166.15981903076172,163.91585299641488,170.20740127563477,165.7171344658402,,162.84903855816978,,156.63147001643992,-0.04791918437554732,0
2020-03-03,157.17694091796875,167.19935310375058,155.02723494949194,166.05284616962163,71677000,42.702992166464036,-1.2740746931129934,1.1688831691078447,-2.442957862220838,186.74951424004314,152.76767173407796,20.017745145045684,34.577177503811185,38.41546662378841,164.03782348632814,162.6905962548792,169.75859298706055,164.90378269937625,,162.62660335659328,,156.63689758759944,0.036714809448789465,1
2020-03-04,162.94766235351562,163.09097020670873,158.23741167073655,160.9794900836803,49814400,48.43710357729829,-1.2265166997323433,0.6898031953398072,-1.9163198950721505,186.54467142102462,152.1050462913777,20.33937920414551,51.27136814221156,46.766751106683806,162.43939666748048,162.7373355455404,169.32485885620116,164.71748552358,,162.6391939054922,,156.6996912668623,-0.025095285692266378,0
2020-03-05,158.8584442138672,163.2533884023201,158.30429622472323,158.6482496463084,47817300,45.000375484045435,-1.5014842009618405,0.2515457160794776,-1.7530299170413182,186.47306206450344,150.9212296225083,21.074353252529402,39.441618959590244,41.763388201870995,160.7053009033203,162.03208257614526,168.69714584350587,164.15948158932162,,162.490929211703,,156.72117139568823,-0.028267169163381567,0
2020-03-06,154.3679656982422,155.83931322558516,149.04624346895147,155.3616009067744,72821100,41.51678015562805,-2.058018458716134,-0.21036711887964477,-1.8476513398364893,186.23986555126154,149.09454912159,22.15419283219713,26.45105872639114,39.05468194273098,159.07917022705078,160.63860678016286,167.66720733642578,163.22695626636167,,162.1723816229398,,156.6977564136241,-0.06777237425913041,0
2020-03-09,143.9060821533203,150.7182658054396,143.31372342831023,144.26914825116563,70419300,34.76451252061746,-3.3051625792442962,-0.8293262109525751,-2.4758363682917213,186.99838079306812,145.20519739296702,25.161187984975147,1.6238756767144207,22.505517787565267,157.14252319335938,157.59632957528237,166.10178909301757,161.3868730175006,,161.456056153543,,156.57047607272557,0.06838405438049233,1
2020-03-10,153.74696350097656,153.85206081651998,145.77872383437062,151.10999619092294,65354400,43.992025191523474,-3.459576553870761,-1.3553762795362123,-2.1042002743345485,185.36366921389373,144.2348522094461,24.956918390796627,29.315474387110918,19.130136263405493,156.4593978881836,156.8964448344995,164.79926071166992,160.65926258735544,,161.15373879461882,,156.54238142027037,-0.045301981617435816,0
2020-03-11,146.78192138671875,150.67049286628202,144.4124573102769,150.12590829373858,56371600,39.71065996313513,-4.0967466849420475,-1.9036503606173794,-2.193096324324668,184.6939053557111,142.0089526154803,26.1307495167335,10.835854188837445,13.925068084220927,154.87912292480468,155.05744057126662,163.3514289855957,159.33761104443766,,160.59013811195607,,156.4452624149614,-0.09483850511980874,0
2020-03-12,132.86134338378906,146.62901545574113,132.40274365490265,138.8231981738028,93226400,32.83304722143325,-5.659740939605484,-2.6548684764150003,-3.004872463190484,185.50207880230266,136.88733159808794,30.15902237225334,1.3179437196620192,13.82309076520346,153.05234985351564,151.0217865371798,161.1947052001953,156.81606174342352,,159.502734397126,,156.21059655395473,0.14216922292249823,1
2020-03-13,151.75013732910156,154.69284774557306,134.45694095435317,140.92517155449715,92727400,46.398622318694684,-5.313012238195995,-3.1864972287711995,-2.1265150094247955,183.79785307965358,136.26227265276827,29.704156566273564,55.60137605544634,22.58505798798193,152.74852752685547,151.15421395389282,160.03006286621093,156.33359275158332,160.96091857910156,159.19871098269368,,156.16621387510045,-0.14739061871392511,0
2020-03-16,129.3835906982422,142.69266224896845,128.98231413702825,133.7594368828441,87905900,36.896038795422264,-6.765037491254901,-3.90220528126794,-2.862832209986961,183.65934856932057,131.67857562501536,32.968297788546735,1.0499938563093463,19.3231045438059,149.17810516357423,147.19591881650177,157.66896209716796,153.76692588936035,160.487744140625,158.02949057938187,,155.89972011214664,0.08233679663716842,1
2020-03-17,140.03662109375,140.92515916737005,128.9823490684404,133.75947310801226,81059800,42.89492009232466,-6.9757552791521675,-4.516915280844786,-2.458839998307382,180.99051092617154,130.51138574130894,32.41015590909717,28.925074405548106,28.52548143910126,147.46407318115234,145.89422832145598,155.75094833374024,152.45927781358793,160.2657437133789,157.32388785445514,,155.74187833086907,-0.04209616189264109,0
2020-03-18,134.14161682128906,139.49200076424364,129.00144204905686,131.8486034620933,81593200,40.595154928740975,-7.531608527539788,-5.119853930183787,-2.4117545973560013,178.065349896902,128.95751539850815,31.989692006257226,13.500006342075052,14.491691534644168,144.58346862792968,143.75738986688017,153.51143264770508,150.71473867146423,159.91802947998048,156.41477918648783,,155.52695035564938,0.0164533355021923,1
2020-03-19,136.34869384765625,143.45704285521455,132.80406105525464,136.4060170090566,85922700,41.852137998950184,-7.70521266559723,-5.636925677266476,-2.0682869883307538,174.8207682937009,128.217026200928,30.7577093942973,19.27511892546753,20.566733224363563,142.3324935913086,142.41035422702126,151.51889724731444,149.34654392633968,159.64208892822265,155.6278738790827,,155.33612193268428,-0.037558579315352225,0
2020-03-23,129.91864013671875,134.30405037049496,126.61287900381573,130.90272636229017,78975200,39.208410228053154,-8.531175894783104,-6.619777448731197,-1.9113984460519067,171.65155998078438,124.11067909392267,32.148039611543034,9.022148401239077,11.390812852126823,138.61971588134764,138.47558782207233,147.88111953735353,145.93500046832133,158.72540893554688,153.70032075275506,,154.84571310056816,0.09089574445394999,1
2020-03-25,140.37095642089844,147.45065499220235,138.0015079010714,142.27225629729148,75638200,45.65869799430459,-7.2131883662592315,-6.924289170008059,-0.28889919625117244,167.99866367042605,123.65715145408566,30.406739668407035,47.07408817882732,32.44929366289262,136.77669219970704,139.30398433516243,145.82790756225586,145.04255696475414,158.18127868652343,152.726498063835,,154.57245687615796,0.06255158651952719,1
2020-03-26,149.15138244628906,149.67686905956575,141.75638843607993,141.78505001692892,64568100,50.57326246330691,-5.985521135774576,-6.736535563161363,0.7510144273867869,167.82182582367503,123.63622013579761,30.32038833748404,80.2654150001123,56.19704919585036,138.40569610595702,141.09442035536725,145.72902297973633,145.43387367728127,158.0746856689453,152.58629745138222,,154.5185158370548,-0.04106095428185885,0
2020-03-27,143.02708435058594,147.98574121163722,142.5493719682669,144.98570803381887,57042300,47.35621549634287,-5.444010519687168,-6.478030554466525,1.0340200347793562,166.86086791901835,123.4210504159426,29.929399497043313,58.45521231781454,61.931571832251386,137.53339080810548,141.44581380904336,145.14095916748047,145.20465564616742,157.82559631347655,152.21142634939022,,154.4041732351994,0.07034079225913525,1
2020-03-30,153.0877227783203,153.44123989354836,143.32327944444214,145.6449694585216,63420300,52.6812629053344,-4.155152008350001,-6.013454845243221,1.8583028368932197,164.6250084235792,124.4569007561083,27.790122032508936,94.28373663085391,77.66812131626024,139.90380401611327,143.56252453073006,144.54095458984375,145.9554239444677,157.72074127197266,152.2457909152306,,154.3910742256782,-0.015727581162386373,0
2020-03-31,150.68002319335938,157.43486767401808,149.58127613348788,152.29467855467226,77927200,51.34276688129711,-3.290077620110054,-5.468779400216588,2.1787017801065343,163.67249895370855,124.75971845351803,26.982270462006703,78.08433273746202,76.94109389537682,140.96814422607423,144.85661519666266,144.2161087036133,146.40538577769547,157.5500100708008,152.18438825947095,,154.35414834475964,-0.03550817288889907,0
2020-04-01,145.32965087890625,150.71824557331107,144.09715943746545,146.1799782739562,57969900,48.3998926899823,-3.001629351045267,-4.975349390382325,1.9737200393370582,160.81436580661895,125.85605045314665,24.38920332943942,60.72538691569002,77.69781876133531,142.08694763183593,144.9426216843433,143.3352081298828,146.30293483495365,157.28370544433594,151.9155750288606,,154.26435235007452,0.02070866131811555,1
2020-04-03,146.97299194335938,150.36475274238688,145.40609592689418,148.18638546531636,41243300,49.32226646183441,-2.189875501665398,-4.022414687510195,1.832539185844797,157.8481977879097,127.03080001482469,21.635429786526164,66.05710344455193,65.75742603746876,144.86053771972655,145.8170609946908,142.4394989013672,146.542213165941,156.85520629882814,151.58699949848668,,154.1334317236977,0.07436777033939501,1
2020-04-06,157.90304565429688,159.07821396372586,150.5558273134224,153.173696262992,67111700,55.5090642874831,-1.048973923331971,-3.4277265346745502,2.378752611342579,159.95787655591232,126.32081759691972,23.49951962616904,96.38023660966338,77.64237593545988,147.6589782714844,148.0145127509828,143.13934707641602,147.6241972124511,156.86819213867187,151.83468758302826,,154.17094032002205,-0.010770236059253646,0
2020-04-07,156.202392578125,162.42220225132698,155.98263439611668,162.0304746176157,62769000,54.39631748080747,-0.2788156794510428,-2.797944363629849,2.5191286841788063,160.42099287700665,126.10324418354021,23.95451710859252,82.63075336495153,81.68936447305562,149.1064483642578,149.50321817409954,143.26211853027343,148.4411681996581,156.89976104736328,152.00597013185558,,154.19115377532657,0.010031083689561626,1
2020-04-13,158.13233947753906,158.1896772065364,155.06543430358326,157.02405788686883,41905300,55.518374681618674,1.4837030175177404,-0.9144101171595715,2.398113134677312,164.520290539014,126.23264982963832,26.336889773723293,84.37171762881734,86.13704514052347,153.21954956054688,153.3093173291365,145.37647018432617,150.89597363255515,156.72547546386718,152.6723614224268,,154.3006107263261,0.049483463907124436,1
2020-04-14,165.957275390625,166.00504954362867,160.51135725657332,161.46678200214816,52874300,60.320003682567624,2.4531108279172997,-0.2409059281441973,2.694016756061497,166.8690549320537,127.54125390583692,26.71632062168829,99.82939960375916,90.41138781347411,154.50650482177736,155.60894606758893,147.2051544189453,152.3303833237999,156.8006433105469,153.19333844078753,,154.41659743940372,-0.010477947396217213,0
2020-04-15,164.2183837890625,165.83305368458946,161.69606344547302,163.56868748462608,40940800,58.80096507626154,3.0459476931721383,0.41646479611906984,2.6294828970530686,169.11288568875864,127.71559941866327,27.893068453395724,92.63189935872387,92.27767219710012,155.86034088134767,157.1742983805841,148.41424255371095,153.4625738443011,156.76194885253906,153.62569316032773,,154.51412765183812,0.03002095479221012,1
2020-04-17,170.63882446289062,171.976412954421,168.03050503647466,171.49870069621426,52765600,62.611685760704894,4.588620177536939,1.803299126629382,2.7853210509075566,174.1349502374645,129.62322389583628,29.307343888691378,95.33178983351145,95.70298945404954,160.47217254638673,161.40366184609994,151.87908706665038,156.45001834670785,156.69699188232423,154.8777355888952,,154.81873791261435,-0.019820377133620615,0
2020-04-20,167.25669860839844,170.78221920027417,167.18982643910897,168.756722860095,36669600,59.31848901217597,4.830345624977895,2.4087084262990848,2.42163719867881,174.75991817786056,132.60116275475664,27.432721992766794,83.33360916332403,92.60355938891627,162.50054321289062,162.46785034833601,153.6805404663086,157.47922599067837,156.5427911376953,155.3631851190718,,154.9424987155575,-0.04135737115962612,0
2020-04-21,160.3394012451172,165.928627728231,158.70561837859108,165.7662072572987,56203700,53.15994348523915,4.412877788437953,2.809542298726859,1.6033354897110943,173.3957655484074,137.00739149504963,23.445878837026992,58.90705006719804,79.19081635467784,162.74417877197266,162.08085960229621,155.20157852172852,157.75162363395825,156.24529022216797,155.55833084950498,,154.99619923823968,0.033964779035559944,1
2020-04-22,165.78529357910156,166.2438933407857,163.20564987402096,163.75023435752894,34620200,56.94946131792371,4.4699428002594175,3.1416223990333707,1.3283204012260468,174.04913597012992,138.7597812661982,22.562882807634615,78.1377414689203,73.45946689981412,163.7024688720703,162.75439305262447,156.40445861816406,158.51673505730523,155.96504547119142,155.95938821144998,,155.10355341078557,-0.012102360766154896,0
2020-04-23,163.77890014648438,167.25664546755797,163.29163879831881,166.34899491926967,32790800,55.17826652304341,4.303658159053128,3.3740295510373226,0.9296286080158058,173.86341496691546,141.28629664197126,20.67405878852505,69.14785473035943,68.73088208882592,164.30343170166014,162.9406670696899,157.57485580444336,159.01789363722705,155.72585235595704,156.26603573831406,,155.18987526885223,0.018259334821148165,1
2020-04-27,166.29165649414062,169.0146078888716,165.5750880357447,168.7184285919809,33194400,56.844448503202074,4.321469789735005,3.721735517012383,0.599734272722622,174.5919346181501,144.64603535255304,18.7608631068198,66.38422543334735,70.40786632115699,166.01842041015624,164.1195005462161,159.61898498535157,160.3785626865919,155.3662973022461,157.05494093592557,,155.41441338612856,-0.024360782485738364,0
2020-04-28,162.24066162109375,167.83945079600906,161.8393850072959,167.76301507262517,34392700,52.923174149897186,3.9166130463455318,3.760711022879013,0.1559020234665187,174.7801899419576,145.3730739130229,18.37064890411688,42.42940320402477,61.50171581237877,165.64675903320312,163.77789346892112,160.07663192749024,160.55590544225873,155.07899841308594,157.25830253142237,,155.48233625413818,0.04487348536633173,1
2020-04-29,169.52096557617188,169.75982170615822,164.21837115337195,165.49863651122968,51286600,58.468074428594676,4.135548813082636,3.835678580919738,0.2998702321628981,175.60718971973034,146.4301683735314,18.120271212602184,85.48015801482026,64.7645955507308,166.17701721191406,164.82208839751215,161.01867904663087,161.4097206931076,154.9014797973633,157.7391912782753,,155.62202410808877,0.010032200614128461,1
2020-04-30,171.2216339111328,172.358576839026,168.37445835710867,171.97641286410976,53875900,59.66327822524062,4.395616773137505,3.9476662193632914,0.4479505537742132,175.6441308502524,148.98242554623198,16.426077767622314,93.42546951450267,73.77834357778256,166.38434295654298,165.98564212726134,162.3132781982422,162.3441886186338,154.7472738647461,158.26791451877952,,155.77724410612902,-0.025891214124431294,0
2020-05-01,166.7884979248047,170.6770688973552,166.2534478433984,167.9636662311745,39370500,55.20360110223271,4.195640745517466,3.9972611245941265,0.19837962092333905,175.03653002197143,151.4349528271497,14.458584246838624,59.20240341781662,79.36934364904651,165.9993103027344,166.13161590863285,163.23574142456056,162.76745617160245,154.5590557861328,158.602055044506,,155.88680882074271,0.024460116785358865,1
2020-05-04,170.8681640625,171.0210355260861,166.05282958853937,166.71207501895736,30372900,58.29319554016185,4.316594253431646,4.0611277503616305,0.25546650307001517,174.03800698819984,154.82299307283532,11.68579668114997,89.0835910704256,80.57048800091496,166.36045684814454,166.99280648206326,164.43050003051758,163.53895216121174,154.56383361816407,159.08307892756457,,156.03587703210349,0.010735830347090136,1
2020-05-08,176.44784545898438,176.75358839340512,175.18669230106266,176.73447581534745,30877800,62.4800294498705,5.144549714345686,4.553733808753676,0.5908159055920104,177.4392382702663,158.353367320554,11.367654100739395,98.30594280592337,94.65924127400682,170.59011688232422,171.4354760525383,167.89630279541015,167.28514778251633,155.7919351196289,161.4077248218118,,156.769976182376,0.011154488283407149,1
2020-05-11,178.41603088378906,179.15169747692565,174.6994290265248,174.9860448011882,30892700,64.039249792109,5.392446846050547,4.721476416213051,0.6709704298374959,178.39833622533078,159.4226385061145,11.23417380125744,95.7506162482503,96.30157449280814,171.80255432128905,172.7046678400384,168.91048736572264,168.34523188739945,156.26448852539062,162.07471721639914,,156.98535981124581,-0.022651963327803615,0
2020-05-12,174.3745574951172,178.70263023835386,174.17392647128779,178.4733376396917,32038200,58.64951013382089,5.202819122266561,4.817744957423753,0.3850741648428082,179.00283997501518,159.65986296687933,11.423151613748612,72.40611275825344,88.82089060414238,173.0159439086914,173.00828414096182,169.33135147094725,168.91945337384874,156.45022338867187,162.55706389399592,,157.15838665387142,-0.015122318701280557,0
2020-05-14,172.48280334472656,172.63567478090147,167.84898816370443,169.62607851802582,41873900,56.120389879348764,4.461863183617311,4.741266083067592,-0.2794028994502815,179.37502533319153,160.37304290411313,11.185925222571704,61.47889460811175,63.686496222967605,173.3637252807617,172.72371625240456,169.87403411865233,169.50165438377007,156.93213958740233,163.29221150220988,,157.454491857878,0.014568244240692474,1
2020-05-19,175.44464111328125,178.28225361895426,175.31088223935092,176.7822298525847,26799100,58.44671563836585,4.216353937098972,4.526526482719152,-0.3101725456201798,180.4251630603879,162.21019155386995,10.632277878635454,71.69941406210266,77.01929787753532,175.03858032226563,174.0816338841177,171.31767730712892,171.11343790822627,158.3316455078125,164.69639648380854,,157.99385303203474,0.013870658570143801,1
2020-05-20,177.878173828125,178.06021242897378,176.23026544675045,177.06379523039917,31261300,60.96341864622289,4.248782299043654,4.470977645984053,-0.22219534694039922,181.08586256716634,162.7587800719938,10.66009483498364,90.27760521251017,81.78074759711251,175.38607788085938,174.77191387393722,171.92232131958008,171.75769847202614,158.81426971435548,165.2133289286837,,158.1917069703043,-0.012011144142994201,0
2020-05-22,175.8183135986328,176.7285067714201,174.88896923637637,175.51173375561126,20826900,57.74991936136834,3.8636749344954353,4.283014326597667,-0.4193393921022315,181.1542985591817,164.79151137734175,9.459740058619193,70.50809866981497,78.25086119609031,175.3556930541992,175.10642714811343,172.97290496826173,172.48771235908063,160.25260375976563,166.0258949566258,,158.5399848485864,-0.010571468915104631,0
2020-05-28,173.79673767089844,176.43147330858378,172.8195007965825,173.16441222846677,33810200,54.388348165308145,2.9356760311195274,3.747733013001966,-0.8120569818824386,179.41214933118064,168.92293062487406,6.022487719370606,52.62233454271617,54.261383666903676,175.09747161865235,174.59233587576455,174.16753997802735,172.87378321336794,162.26811645507811,166.92542826796222,,158.99635280293373,0.010198470703496998,1
2020-06-01,175.166748046875,175.32962080369742,173.8541757823974,174.88889510583138,22622400,56.20384540677182,2.6512035847324,3.378732477427634,-0.7275288926952341,178.52583979200466,171.0818216459836,4.2584982922872445,66.54403542641278,62.49014654871737,175.42322845458983,174.84209287536652,174.80383071899413,173.32441883245744,163.87302917480469,167.57429566927397,,159.32051536125257,0.011377011720138386,1
2020-06-03,177.59075927734375,178.14645071681335,175.88536796483194,177.07339945120424,27311000,59.832378273034,2.6601175141032627,3.1190323256406387,-0.458914811537376,178.7222626930302,172.0033629173214,3.831427922619684,88.58677688958947,79.93234831750858,175.68704528808593,175.68660683032346,175.3628128051758,174.06120800788233,165.74511138916014,168.32825233489788,,159.67804617912984,-0.013163624315939315,0
2020-06-04,175.25302124023438,178.0506295184226,174.65901282929536,176.5751840844292,28761800,54.82085345344828,2.448207235560403,2.984867307624592,-0.5366600720641888,178.73650799766864,172.0740999124876,3.7982934010292486,63.096285333501164,78.78309828653805,175.42453002929688,175.6077730866709,175.40530395507812,174.1747140300111,166.41561798095702,168.59981189981303,,159.83302105535972,0.02339826398460243,1
2020-06-09,181.84469604492188,182.70696745649744,179.4111498153316,180.12013860254095,29783900,64.31758003457333,2.951931647624889,2.8882547223421158,0.06367692528277313,180.9041815792432,171.04477777134275,5.602746390324862,93.61705786639634,95.75505403401725,177.03890380859374,177.92024616609888,175.97447967529297,175.85096677358243,168.59789672851562,169.95556574366805,,160.4456824139982,0.03709147669612456,1
2020-06-10,188.58958435058594,190.19917591724314,183.00394300463498,183.1189232288996,43872300,71.60681115582146,3.618482373842909,3.034300252642274,0.5841821212006346,184.00626332054873,169.3641987155841,8.287090279474144,92.33571792142867,94.78759767229418,178.4789031982422,179.86012583600558,176.68523101806642,177.06416844758274,169.30793395996093,170.68631157139032,,160.7257212392379,-0.05369836918551185,0
2020-06-15,181.02072143554688,182.82192729873938,176.29735115150314,176.84346703866484,32770200,56.84310176073823,3.02464056125217,3.0774775752696426,-0.05283701401747276,184.54517959151738,170.83911606277948,7.71337602496121,56.29558103417346,50.410458375538276,179.96106719970703,179.90266339066375,177.69214782714843,177.79186511536398,171.20804229736328,171.7191452350194,,161.28925798920704,0.024505085989871,1
2020-06-17,186.09852600097656,188.09134552265965,185.57157607133516,186.85540708593493,25687800,62.36596741032854,3.488337334497487,3.1915515136761288,0.2967858208213583,186.91986892038443,170.4087229985609,9.241435639479326,76.36640664736497,68.45807186372839,181.64154663085938,181.85539671661294,178.66429595947267,179.2434333114236,172.54162506103515,172.8006416915986,,161.77419518565208,0.010708540635723462,1
2020-06-19,186.97042846679688,190.93690289131283,186.2231227505278,190.26624578943395,44441100,62.358352758013346,3.8640363165276312,3.419118782959102,0.44491753356852914,189.39544462826902,170.0773443731958,10.748018123282474,76.92308693397287,80.1587811534087,183.687060546875,183.71306788128504,179.73639450073242,180.7417448229656,173.763427734375,173.93244084151263,,162.2841608104494,0.027773511351314895,1
