Date,Close,High,Low,Open,Volume,rsi,macd,macd_signal,macd_diff,bb_high,bb_low,bb_width,stoch_k,stoch_d,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_200,ema_200,next_return,return_3d,return_5d,target_3d,target_5d,return_lag_1,return_lag_2,return_lag_3,return_lag_5,return_lag_10,volatility_5,volatility_10,volatility_20,momentum_5,momentum_10,momentum_20,close_open_ratio,close_high_ratio,close_low_ratio,high_low_ratio,day_of_week,month,ticker
2020-01-02,5.972161293029785,5.972161293029785,5.892751948637045,5.943285210959953,237536000,,,,,,,,,,,5.972161293029785,,5.972161293029785,,5.972161293029785,,5.972161293029785,-0.01600594992386939,8.343626467421927e-05,0.012963121171013947,,1,,,,,,,,,,,,1.0048586061487648,1.0,1.0134757656668556,1.0134757656668556,3,1,NVDA
2020-01-03,5.876571178436279,5.9203836073401535,5.827531170640705,5.852424606945243,205384000,,,,,,,,,,,5.954781272194602,,5.9630574725923085,,5.968412661084942,,5.971210147610945,0.004193665676652358,0.018257209493330206,0.03494724101945934,1,1,-0.01600594992386939,,,,,,,,,,,1.0041259090227974,0.9925997314009256,1.0084152287408843,1.0159334088451113,4,1,NVDA
2020-01-06,5.901215553283691,5.906443132361434,5.75708345882432,5.783221354213032,262636000,,,,,,,,,,,5.945042050574436,,5.957167765991487,,5.965777480386854,,5.970513683985798,0.012106664115439925,0.02514119148857774,0.06293770088687989,1,1,0.004193665676652358,-0.01187940785003505,,,,,,,,,,1.020402850218538,0.9991149361873815,1.02503560969547,1.0259436352808433,0,1,NVDA
2020-01-07,5.972659587860107,6.018463341200832,5.884537133884927,5.929594022388191,314856000,,,,,,,,,,,5.950063420990013,,5.958643177598023,,5.966047366954433,,5.970535036263154,0.0018754428439413662,0.01829696441081552,0.03063372340191961,1,1,0.012106664115439925,0.01635110109385196,8.343626467421927e-05,,,,,,,,,1.0072628185520485,0.9923894604413117,1.0149752566718875,1.022759004534905,1,1,NVDA
2020-01-08,5.983860969543457,6.025184004233772,5.928348928870455,5.968427030697477,277108000,,,,,,,,,,,5.956208429817911,,5.961044872069017,,5.966745939604984,,5.9706676326142025,0.010982570336310227,0.04825705753719034,0.021590849868826867,1,1,0.0018754428439413662,0.014004812315960624,0.018257209493330206,,,,,,,,,1.0025859307262364,0.993141614486582,1.0093638281651514,1.0163342401948947,2,1,NVDA
2020-01-09,6.04957914352417,6.122018849839352,5.995809631035515,6.070240660093906,255112000,,,,,,,,,,,5.9731849232190495,,5.969476707445699,,5.96999430054299,,5.971452821777486,0.005349460431073538,0.0175293592510124,0.024319204545606876,1,1,0.010982570336310227,0.012878610363196819,0.02514119148857774,0.012963121171013947,,0.011290323614157475,,,0.0026304786096948973,,,0.996596260720672,0.988167350004634,1.008967848513791,1.021049570711944,3,1,NVDA
2020-01-10,6.0819411277771,6.187240048138393,6.067752120336746,6.156870235432352,316296000,,,,,,,,,,,5.99295877859324,,5.9801876046201174,,5.97438437219923,,5.972552207906836,0.03135238583571387,0.005116209601830901,0.02030121315540745,,1,0.005349460431073538,0.01639078159282925,0.01829696441081552,0.03494724101945934,,0.004437096816115951,,,0.006901560680683483,,,0.9878300005051202,0.9829812776711362,1.0023384289863781,1.0196922889122595,4,1,NVDA
2020-01-13,6.272624492645264,6.2977667270316795,6.142432131580578,6.165085449519322,319840000,,,,,,,,,,,6.043807090239063,,6.008038736812988,,5.986080063197114,,5.97553800178483,-0.01865249595827234,-0.012104087627740956,-0.016033041403543558,0,0,0.03135238583571387,0.036869564614235184,0.04825705753719034,0.06293770088687989,,0.011420838978548297,,,0.012333304712495784,,,1.0174432364330532,0.9960077539426002,1.0211955717663233,1.0252887768433725,0,1,NVDA
2020-01-14,6.1556243896484375,6.255197640370761,6.142430571890662,6.229806140944738,359088000,,,,,,,,,,,6.064137508313494,,6.022094513273507,,5.992728860312853,,5.977329906141683,-0.006915102933703454,0.008088135047035871,0.011444867568137118,,1,-0.01865249595827234,0.012115089627358522,0.0175293592510124,0.03063372340191961,,0.01797627285796476,,,0.006181472697753332,,,0.9880924462787456,0.9840815180515349,1.0021479799573403,1.0183587046137974,1,1,NVDA
2020-01-15,6.113057613372803,6.190724906446036,6.087168515681725,6.168320861336342,263104000,,,,,,,,,,6.037929534912109,6.073032072869731,,6.030757665663916,,5.997447634942655,,5.978680430591744,0.013682593564077195,0.009651083762720614,0.02968601196988052,,1,-0.006915102933703454,-0.02543861496245392,0.005116209601830901,0.021590849868826867,,0.018908392347121796,,,0.0044233635422243674,,,0.9910407955088824,0.9874542490181784,1.0042530607825926,1.01701224313037,2,1,NVDA
