Date,Close,High,Low,Open,Volume,rsi,macd,macd_signal,macd_diff,bb_high,bb_low,bb_width,stoch_k,stoch_d,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_200,ema_200,next_return,return_3d,return_5d,target_3d,target_5d,return_lag_1,return_lag_2,return_lag_3,return_lag_5,return_lag_10,volatility_5,volatility_10,volatility_20,momentum_5,momentum_10,momentum_20,close_open_ratio,close_high_ratio,close_low_ratio,high_low_ratio,day_of_week,month,ticker
2020-01-02,28.68400001525879,28.713333129882812,28.11400032043457,28.299999237060547,142981500,,,,,,,,,,,28.68400001525879,,28.68400001525879,,28.68400001525879,,28.68400001525879,0.02963325829792085,0.09017801233446265,0.1187188873063767,1,1,,,,,,,,,,,,1.0135689324576154,0.9989784148537776,1.0202745852005244,1.0213179484462274,3,1,TSLA
2020-01-03,29.534000396728516,30.266666412353516,29.128000259399414,29.366666793823242,266677500,,,,,,,,,,,28.838545539162375,,28.764952432541623,,28.71733336355172,,28.692457730497296,0.01925463704513497,0.11090043206283107,0.07932100611185944,1,1,0.02963325829792085,,,,,,,,,,,1.005698079529423,0.9757929728486399,1.0139384830305365,1.0390918066057988,4,1,TSLA
2020-01-06,30.1026668548584,30.104000091552734,29.333332061767578,29.364667892456055,151995000,,,,,,,,,,,29.068385778379835,,28.892353806095603,,28.771660167132374,,28.706489662082976,0.03880052465815398,0.06599633631421509,0.16237759280599162,1,1,0.01925463704513497,0.049458472976047,,,,,,,,,,1.0251322087178087,0.9999557123076575,1.0262273236286563,1.0262727748815699,0,1,TSLA
2020-01-07,31.270666122436523,31.441999435424805,30.224000930786133,30.760000228881836,268231500,,,,,,,,,,,29.468800386390143,,29.11885974098521,,28.869660400673716,,28.73200385571834,0.04920482578812169,0.019379213026541553,0.14680422218338895,1,1,0.03880052465815398,0.05880225172274245,0.09017801233446265,,,,,,,,,1.0166016219036047,0.9945508136866371,1.0346302659944753,1.040299049335921,1,1,TSLA
2020-01-08,32.80933380126953,33.232666015625,31.215333938598633,31.579999923706055,467164500,,,,,,,,,,,30.076170098186395,,29.47033346101229,,29.02415739677551,,28.772574302937755,-0.021945011900097344,0.06648509377648737,0.05356194852321372,1,1,0.04920482578812169,0.08991452350256779,0.11090043206283107,,,,,,,,,1.0389276086299373,0.9872615632415278,1.051064642326311,1.0646263173411668,2,1,TSLA
2020-01-09,32.089332580566406,33.253334045410156,31.524667739868164,33.13999938964844,426606000,,,,,,,,,,,30.442199640437302,,29.71976194858887,,29.14436034515947,,28.80557687286441,-0.006627297633174267,0.11754683116766396,0.06679270843908469,1,1,-0.021945011900097344,0.026180013400561863,0.06599633631421509,0.1187188873063767,,0.027451916563890386,,,0.022989646777846828,,,0.9682961126001042,0.9649959470754358,1.017911841144772,1.0548353536921122,3,1,TSLA
2020-01-10,31.876667022705078,32.3293342590332,31.579999923706055,32.11933135986328,194392500,,,,,,,,,,,30.703011891758713,,29.92518147945708,,29.251509626631847,,28.8361349838081,0.09768895885093332,0.08438770040772936,0.0676565652383232,1,1,-0.006627297633174267,-0.028426873407846,0.019379213026541553,0.07932100611185944,,0.02993530996604443,,,0.015737535591627806,,,0.9924449131758253,0.9859982506072904,1.0093941450194979,1.0237281297383616,4,1,TSLA
2020-01-13,34.990665435791016,35.04199981689453,32.79999923706055,32.900001525878906,397764000,,,,,,,,,,,31.482585263400946,,30.407608522917453,,29.476574560324366,,28.897374092783057,0.024882822120200876,-0.021662903826649704,0.04256375487280417,0,1,0.09768895885093332,0.0904142474119789,0.06648509377648737,0.16237759280599162,,0.04758615432879901,,,0.03142439995278747,,,1.063546012551629,0.9985350613157995,1.0667886051733577,1.0683536778043812,0,1,TSLA
2020-01-14,35.861331939697266,36.49399948120117,34.99333190917969,36.284000396728516,434943000,,,,,,,,,,,32.278721022727545,,30.927010753086957,,29.726957202652713,,28.966667205687678,-0.03610201351305786,-0.050974099848385745,0.05881925569787283,0,1,0.024882822120200876,0.1250025579573295,0.11754683116766396,0.14680422218338895,,0.04745369551283859,,,0.028640859445196853,,,0.9883511064819259,0.9826637926646049,1.0248047265910645,1.0428843865430208,1,1,TSLA
2020-01-15,34.56666564941406,35.85599899291992,34.452667236328125,35.31733322143555,260532000,,,,,,,,,,32.17853298187256,32.69471095485237,,31.27364455273716,,29.916749690761,,29.0223885832372,-0.009662477636014799,0.05535199467104812,0.10356804059044,1,1,-0.03610201351305786,-0.01211751137328343,0.08438770040772936,0.05356194852321372,,0.05319944640718806,,,0.011579491584960943,,,0.9787450664149842,0.9640413492938671,1.0033088414404598,1.0407321658716766,2,1,TSLA
2020-01-16,34.232666015625,34.297332763671875,32.81133270263672,32.91666793823242,326050500,,,,,,,,,,32.73339958190918,32.974339147720116,,31.55545612063124,,30.086001311343903,,29.07423213977837,-0.005822894156913949,0.1091940305027208,0.09996302605960761,1,1,-0.009662477636014799,-0.045415656250887504,-0.021662903826649704,0.06679270843908469,0.19344115177152887,0.05152155176477272,0.03920421125851134,,0.014035998437777452,0.01851282260781214,,1.0399796868827071,0.9981145254503473,1.0433183658179803,1.0452892320620595,3,1,TSLA
2020-01-17,34.03333282470703,34.37799835205078,33.54399871826172,33.840667724609375,204436500,,,,,,,,,,33.18333282470703,33.16688345262683,,31.791444378162268,,30.24079862559344,,29.123576425200547,0.07189030619278935,0.12086194076107581,0.09308519044829677,1,1,-0.005822894156913949,-0.015429108208360631,-0.050974099848385745,0.0676565652383232,0.15234415817495917,0.0514420926445012,0.03968708265844325,,0.014196879133029517,0.01496720736232866,,1.0056933007842972,0.9899742409719677,1.0145878286770538,1.0248628567152618,4,1,TSLA
2020-01-21,36.47999954223633,36.571998596191406,35.227333068847656,35.349998474121094,267052500,,,,,,,,,,33.82106609344483,33.769268196192186,,32.23797344140742,,30.48547317134414,,29.196774665171052,0.04086264444061727,0.03220031176366689,0.0360014150351986,1,1,0.07189030619278935,0.06564880239200677,0.05535199467104812,0.04256375487280417,0.21185274773582607,0.041260288526213953,0.04361496497757802,,0.009037148601400724,0.020230774277094098,,1.0319660853434685,0.9974844400774788,1.0355595034952116,1.0381710850695327,1,1,TSLA
