Date,Close,High,Low,Open,Volume,rsi,macd,macd_signal,macd_diff,bb_high,bb_low,bb_width,stoch_k,stoch_d,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_200,ema_200,next_return,return_3d,return_5d,target_3d,target_5d,return_lag_1,return_lag_2,return_lag_3,return_lag_5,return_lag_10,volatility_5,volatility_10,volatility_20,momentum_5,momentum_10,momentum_20,close_open_ratio,close_high_ratio,close_low_ratio,high_low_ratio,day_of_week,month,ticker
2020-01-02,72.62084197998047,72.68128882574726,71.37321819790198,71.62709199861638,135480400,,,,,,,,,,,72.62084197998047,,72.62084197998047,,72.62084197998047,,72.62084197998047,-0.009722059820189144,-0.006525882751790446,0.03089711373328674,,1,,,,,,,,,,,,1.0138739400642327,0.99916833002354,1.0174802792080793,1.0183271913593457,3,1,AAPL
2020-01-03,71.9148178100586,72.67644657227763,71.68995732022762,71.84711763961168,146322800,,,,,,,,,,,72.49247394908558,,72.55360158284505,,72.5931547576306,,72.61381686386184,0.007968263166030054,0.019365969875511535,0.04337165032236823,1,1,-0.009722059820189144,,,,,,,,,,,1.0009422809525428,0.9895202806667002,1.00313656888965,1.0137604943415368,4,1,AAPL
2020-01-06,72.48785400390625,72.52654087038833,70.78325591626742,71.03471685901826,118387200,,,,,,,,,,,72.49163395905296,,72.5473399086604,,72.58902531630808,,72.61256350207124,-0.0047032310268844135,0.032788422595717126,0.057238256341773264,1,1,0.007968263166030054,-0.0018312645853222342,,,,,,,,,,1.0204567176324784,0.9994665833222183,1.0240819395148377,1.0246284934417698,0,1,AAPL
2020-01-07,72.14692687988281,72.753808076937,71.92689951821663,72.49751409054869,108872000,,,,,,,,,,,72.42895994465839,,72.50920533449111,,72.57168812272279,,72.60793030185046,0.016086494264967666,0.04001494430992114,0.04789052795967019,1,1,-0.0047032310268844135,0.0032275555565928205,-0.006525882751790446,,,,,,,,,0.9951641485220032,0.9916584270556338,1.0030590413758966,1.0114965133247673,1,1,AAPL
2020-01-08,73.3075180053711,73.60975223726805,71.84954036585081,71.84954036585081,132079200,,,,,,,,,,,72.58869777387888,,72.58523511267016,,72.60054419655215,,72.61489137352729,0.021240637127528883,0.045417093065841296,0.026880814540113818,1,1,0.016086494264967666,0.011307604739142496,0.019365969875511535,,,,,,,,,1.0202920941748048,0.9958941006767315,1.0202920941748048,1.024498582210191,2,1,AAPL
2020-01-09,74.86461639404297,75.05804331745496,74.03528757623693,74.28674110091968,170108400,,,,,,,,,,,73.00250115936326,,72.80231904422948,,72.68933134155179,,72.6372766971145,0.002260957916078832,0.009850646945194663,0.018118643730977935,,1,0.021240637127528883,0.03766881877983286,0.032788422595717126,0.03089711373328674,,0.013223835958334087,,,0.006174020742290609,,,1.0077789829592636,0.9974229687470815,1.0112018045037248,1.0138144359899306,3,1,AAPL
2020-01-10,75.03388214111328,75.59967116208304,74.53096758540974,75.09916946286842,140644800,,,,,,,,,,,73.37184315604509,,73.01484886298032,,72.78127451016205,,72.66112351745281,0.021364351492820344,0.0032545518529480955,0.027067951581525307,,1,0.002260957916078832,0.023549619230263774,0.04001494430992114,0.04337165032236823,,0.010408980382717724,,,0.008570624289544203,,,0.9991306518804124,0.9925159856878646,1.0067477261062956,1.014339054104572,4,1,AAPL
2020-01-13,76.63693237304688,76.66353282405201,75.23214816687168,75.35062901064134,121532000,,,,,,,,,,,73.9654957409545,,73.35980919727237,,72.93247677929479,,72.70068380457316,-0.01350329458884636,-0.005426504605893778,-0.0012304683066804989,,,0.021364351492820344,0.023673613308528685,0.045417093065841296,0.057238256341773264,,0.011840746078352737,,,0.011249841954902261,,,1.01707090410916,0.999653023412498,1.0186726584366468,1.019026236682826,0,1,AAPL
2020-01-14,75.60208129882812,76.78442520845898,75.47877474428456,76.5740713542954,161954400,,,,,,,,,,,74.26305675147697,,73.57335892123005,,73.03716715260983,,72.72955343138167,-0.0042855632013349965,0.019348863231327007,0.016054791269145108,1,1,-0.01350329458884636,0.007572567772066607,0.009850646945194663,0.04789052795967019,,0.015029488333110682,,,0.009489829242509873,,,0.987306538123459,0.9846017742996583,1.0016336586671062,1.0172982466739537,1,1,AAPL
2020-01-15,75.27808380126953,76.28392021153914,74.84528231468065,75.40139772921896,121923600,,,,,,,,,,73.98935546875,74.44760712416652,,73.73571367171,,73.12504623687099,,72.75491194252484,0.01252659283627433,0.016798372003058004,0.025341828987146764,1,1,-0.0042855632013349965,-0.017730988567794648,0.0032545518529480955,0.026880814540113818,,0.015546570206172429,,,0.00541541774924934,,,0.9983645670814715,0.986814568424376,1.0057826154595717,1.0192214906854098,2,1,AAPL
2020-01-16,76.22106170654297,76.33228922922538,75.45943283140988,75.82211395087957,108829200,,,,,,,,,,74.34937744140625,74.77005341187133,,73.97241348455124,,73.24645860823068,,72.78940099490313,0.011070876007850394,0.007803554735839047,0.009738503192099346,,,0.01252659283627433,0.008187346129642004,-0.005426504605893778,0.018118643730977935,0.049575571260313644,0.013708826626187361,0.012766491351292496,,0.00367260889099843,0.004923314816644519,,1.0052616279720432,0.9985428509506848,1.0100932228954689,1.0115672271187834,3,1,AAPL
2020-01-17,77.06489562988281,77.06730848616459,76.16302603037396,76.47009335198214,137816400,,,,,,,,,,74.86438522338867,75.18729745150978,,74.26693559363044,,73.39620123653076,,72.83194323007706,-0.006776919231169076,0.0015684508046194257,-0.03068453279609551,,0,0.011070876007850394,0.023736149200215717,0.019348863231327007,0.027067951581525307,0.07161358363483039,0.01404409463411589,0.01177058766169655,,0.0054345925093527425,0.007002608399448473,,1.0077782339713235,0.9999686915719626,1.011841304718502,1.011872984871032,4,1,AAPL
2020-01-21,76.54263305664062,77.13500771347044,76.4048124784183,76.69254005241989,110843200,,,,,,,,,,75.26986312866211,75.43372210698811,,74.48366868534569,,73.51959071967232,,72.86886551690854,0.003569564647076362,0.005496383986756781,0.003537867965579311,,,-0.006776919231169076,0.0042189303441577675,0.016798372003058004,-0.0012304683066804989,0.055937358174734664,0.011466515932197687,0.012534935435357417,,-0.00019366163544514147,0.0055280901597285605,,0.9980453510122784,0.9923202878383018,1.0018038206462618,1.0095569272584553,1,1,AAPL
2020-01-22,76.81585693359375,77.3695447452734,76.72155630946642,77.02862363912672,101832400,70.8205934467407,,,,,,,91.59332628655437,,75.7367561340332,75.68501934818913,,74.7057818518455,,73.64885606139474,,72.90813906334323,0.004815557732662512,-0.027541990749679557,0.020899927774083116,0,1,0.003569564647076362,-0.0032315452353963714,0.007803554735839047,0.016054791269145108,0.06471419165897707,0.008727012499914337,0.012048206097225405,,0.003220910211739403,0.006355369727124638,,0.9972378228315519,0.9928435948084924,1.001229128144207,1.0084459761633775,2,1,AAPL
2020-01-23,77.1857681274414,77.26555469566965,76.3201653975001,76.86902733138429,104472000,72.50881049743738,,,,,,,97.20970910017422,,76.12458114624023,75.95788276259863,,74.94197102094988,,73.78755849535736,,72.95070253661784,-0.0028817147715212155,-0.004823911847243956,0.014535193759586118,,1,0.004815557732662512,0.008402311824377229,0.0015684508046194257,0.025341828987146764,0.05290385253237129,0.007652984154210502,0.01155376930619387,,0.005041134398538904,0.005228276073894122,,1.0041205256141936,0.998967372090416,1.0113417302679175,1.012387149493789,3,1,AAPL
2020-01-24,76.96334075927734,78.17711075717362,76.77232666197627,77.43240886934917,146537600,69.8903590135294,,,,,,,83.58407050161243,90.79570196278034,76.33445358276367,76.1406933074493,,75.13448242460012,,73.9120989762954,,72.99062928510202,-0.029405499091520904,0.018943590828430334,-0.027646234701353745,1,0,-0.0028817147715212155,0.0019199658972897105,0.005496383986756781,0.009738503192099346,0.028033595392888078,0.006955733752444021,0.010288039039547761,,0.0019594728769797955,0.0028160408839891125,,0.9939422250073185,0.9844741000768579,1.0024880592474694,1.018298052908863,4,1,AAPL
